Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logPrice,logRentzestimate,Price_per_sqft,Total_Housing_Units_By_Zip,Homeowner_Vacancy_Rate_By_Zip,Percent_Occupied_Housing_Lacking_Complete_Plumbing_Facilities,Percent_Occupied_Housing_Lacking_Complete_Kitchen_Facilities,Percent_Occupied_Housing_No_Telephone_Service_Available,Typical_Home_Value_Mar21,Avg_Typical_Home_Value_Over_Past_10yrs,Avg_Yearly_Value_Growth_Rate
783796,735000,3145,2,3,1275,SINGLE_FAMILY,124,Zip_91401,13.57190406,13.50762578,8.053569169,576.4705882,15534,1,0.6,1.4,2.4,942863,677292.4132,8.118611259
701882,700000,3250,1,2,1169,SINGLE_FAMILY,123,Zip_91504,13.46152058,13.45883561,8.086410275,598.8023952,9816,0,0.1,2,2.3,970148,704200.6529,7.159467849
1200554,1400000,3250,4,4,2167,SINGLE_FAMILY,112,Zip_91506,13.99829367,14.15198279,8.086410275,646.0544532,7925,0.8,0.4,1.1,2.2,996074,705749.0661,7.642039047
809998,775000,3300,2,3,1336,SINGLE_FAMILY,108,Zip_91606,13.60478706,13.56061831,8.101677747,580.0898204,16242,1.3,0.7,1.3,1.6,781746,529021.7438,9.305842206
901780,780000,3450,2,3,1596,SINGLE_FAMILY,108,Zip_91606,13.71212587,13.5670492,8.14612951,488.7218045,16242,1.3,0.7,1.3,1.6,781746,529021.7438,9.305842206
441610,440000,2395,2,2,920,CONDO,127,Zip_91605,12.99818242,12.99453001,7.78113851,478.2608696,17060,0.7,0.3,1,2,711538,478243.0744,9.42852712
675680,673000,2800,1,2,837,SINGLE_FAMILY,123,Zip_91504,13.42347487,13.41950061,7.937374696,804.0621266,9816,0,0.1,2,2.3,970148,704200.6529,7.159467849
828285,825000,3900,3,4,1976,SINGLE_FAMILY,127,Zip_91605,13.62711258,13.62313867,8.268731832,417.5101215,17060,0.7,0.3,1,2,711538,478243.0744,9.42852712
816237,813000,3000,1,2,1235,SINGLE_FAMILY,124,Zip_91401,13.61246003,13.60848639,8.006367568,658.2995951,15534,1,0.6,1.4,2.4,942863,677292.4132,8.118611259
1140894,1250000,3950,2,3,1993,SINGLE_FAMILY,123,Zip_91504,13.94732272,14.03865411,8.281470858,627.1951831,9816,0,0.1,2,2.3,970148,704200.6529,7.159467849
3085246,3139000,6700,5,5,3657,SINGLE_FAMILY,150,Zip_91604,14.94214195,14.95941484,8.809862805,858.3538419,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
1112886,1100000,4500,4,3,2038,SINGLE_FAMILY,141,Zip_91602,13.9224672,13.91082074,8.411832676,539.7448479,10573,0.6,0.1,1.8,3.6,1055327,796633.5455,7.101001606
691140,680000,3500,3,2,1503,TOWNHOUSE,150,Zip_91604,13.44609769,13.42984808,8.160518247,452.4284764,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
1048669,1185000,3875,2,3,1647,SINGLE_FAMILY,135,Zip_91505,13.8630323,13.98525333,8.262300942,719.4899818,13531,0.8,0.1,1.1,3,940803,676754.5124,7.720849467
1424976,1425000,4004,2,3,1768,SINGLE_FAMILY,141,Zip_91602,14.16966553,14.16968237,8.29504914,805.9954751,10573,0.6,0.1,1.8,3.6,1055327,796633.5455,7.101001606
838315,990000,3499,2,3,1249,SINGLE_FAMILY,135,Zip_91505,13.6391492,13.80546022,8.160232492,792.6341073,13531,0.8,0.1,1.1,3,940803,676754.5124,7.720849467
748946,720500,2850,1,2,1022,SINGLE_FAMILY,135,Zip_91505,13.52642216,13.48770069,7.955074273,704.9902153,13531,0.8,0.1,1.1,3,940803,676754.5124,7.720849467
1047263,985000,3975,2,4,1828,SINGLE_FAMILY,112,Zip_91506,13.86169065,13.80039692,8.287780027,538.8402626,7925,0.8,0.4,1.1,2.2,996074,705749.0661,7.642039047
869793,845000,3700,3,3,1796,TOWNHOUSE,150,Zip_91604,13.67601053,13.64709191,8.216088099,470.4899777,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
1024994,1352000,3500,2,3,1603,SINGLE_FAMILY,135,Zip_91505,13.84019732,14.11709554,8.160518247,843.4185901,13531,0.8,0.1,1.1,3,940803,676754.5124,7.720849467
708745,699000,3600,3,2,1503,CONDO,150,Zip_91604,13.47125108,13.45740602,8.188689124,465.0698603,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
980714,1005000,4132,3,3,1620,CONDO,150,Zip_91604,13.79603616,13.8204981,8.32651683,620.3703704,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
1061161,1083000,3790,2,2,1582,SINGLE_FAMILY,112,Zip_91506,13.87487415,13.89524553,8.240121298,684.5764855,7925,0.8,0.4,1.1,2.2,996074,705749.0661,7.642039047
1270379,1270000,4000,2,3,2163,SINGLE_FAMILY,142,Zip_91607,14.05482584,14.05452746,8.29404964,587.1474804,14418,0,0.1,2.1,2.9,1089569,778045.0744,7.909976019
557523,510000,2750,1,2,1042,CONDO,141,Zip_91602,13.23125904,13.142166,7.919356191,489.4433781,10573,0.6,0.1,1.8,3.6,1055327,796633.5455,7.101001606
764181,750000,3200,3,2,1360,CONDO,141,Zip_91602,13.54655995,13.52782849,8.070906089,551.4705882,10573,0.6,0.1,1.8,3.6,1055327,796633.5455,7.101001606
1276523,1275000,3550,3,3,2200,SINGLE_FAMILY,116,Zip_91601,14.05965053,14.05845674,8.174702882,579.5454545,18506,1.1,0.6,1.9,4.3,874869,625846.0826,8.124846195
859872,810000,3500,2,2,1487,TOWNHOUSE,141,Zip_91602,13.66453882,13.60478953,8.160518247,544.7209146,10573,0.6,0.1,1.8,3.6,1055327,796633.5455,7.101001606
976456,975000,3400,1,2,1196,SINGLE_FAMILY,116,Zip_91601,13.79168497,13.79019275,8.131530711,815.2173913,18506,1.1,0.6,1.9,4.3,874869,625846.0826,8.124846195
894233,892900,2850,2,3,1408,MULTI_FAMILY,116,Zip_91601,13.70372165,13.70222987,7.955074273,634.1619318,18506,1.1,0.6,1.9,4.3,874869,625846.0826,8.124846195
1733883,2130000,6900,3,4,2211,SINGLE_FAMILY,150,Zip_91604,14.36587396,14.57163254,8.839276691,963.3649932,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
759335,824535,3675,3,2,1809,TOWNHOUSE,150,Zip_91604,13.54019833,13.62257487,8.209308412,455.7960199,15849,1.6,0.1,1.7,1.4,1557368,1011663.025,10.86458223
1572985,2442000,4635,3,4,1916,SINGLE_FAMILY,180,Zip_90004,14.26848565,14.70832793,8.441391478,1274.530271,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
2750838,2399000,10000,5,3,2928,SINGLE_FAMILY,133,Zip_90039,14.82741615,14.69056254,9.210340372,819.3306011,12557,0.3,0.2,0.5,0.8,1154843,760132.562,10.6772968
1280587,910000,3950,2,3,1590,SINGLE_FAMILY,146,Zip_90068,14.06282912,13.72119988,8.281470858,572.327044,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
740814,777000,2945,1,2,716,SINGLE_FAMILY,118,Zip_90029,13.51550486,13.56319563,7.987864096,1085.195531,15365,1.9,0.5,1.9,1.9,1106989,721522.3802,10.457777
4740451,9405000,35000,6,4,4543,SINGLE_FAMILY,146,Zip_90068,15.37164284,16.05675202,10.46310334,2070.217918,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
1400836,1400000,2875,3,7,3780,MULTI_FAMILY,155,Zip_90027,14.15257976,14.15198279,7.963807953,370.3703704,23899,1.9,0.1,1.2,1.3,1659245,942162.9835,15.94810402
1624990,1600000,4500,2,2,1437,SINGLE_FAMILY,180,Zip_90004,14.30101222,14.28551419,8.411832676,1113.430759,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
1271083,1200000,3779,3,3,2080,SINGLE_FAMILY,133,Zip_90039,14.05537985,13.99783211,8.237214703,576.9230769,12557,0.3,0.2,0.5,0.8,1154843,760132.562,10.6772968
1445255,1565000,4000,2,3,1927,SINGLE_FAMILY,180,Zip_90004,14.18379633,14.26339638,8.29404964,812.1432278,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
1025785,1265000,4500,2,2,1271,SINGLE_FAMILY,146,Zip_90068,13.84096873,14.05058268,8.411832676,995.2793076,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
957874,840000,3950,2,2,1333,CONDO,146,Zip_90068,13.77247152,13.64115717,8.281470858,630.1575394,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
3961651,4075000,4912,5,5,4190,SINGLE_FAMILY,133,Zip_90038,15.19217142,15.2203813,8.49943647,972.5536993,13776,1.6,0.4,1.9,2.4,1185375,842698.1736,8.132837127
2037524,1895000,5829,3,3,2006,SINGLE_FAMILY,180,Zip_90004,14.5272459,14.4547294,8.670600738,944.666002,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
881377,780000,3150,2,2,1048,SINGLE_FAMILY,180,Zip_90004,13.68924074,13.5670492,8.055157732,744.2748092,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
1026530,1025000,3200,1,4,2232,SINGLE_FAMILY,180,Zip_90004,13.84169474,13.84020317,8.070906089,459.2293907,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
1760730,1830000,5859,3,3,2617,SINGLE_FAMILY,146,Zip_90068,14.38123905,14.41982652,8.67573422,699.2739778,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
1385697,1400000,6200,3,3,1940,SINGLE_FAMILY,146,Zip_90068,14.14171382,14.15198279,8.732304571,721.6494845,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
1883419,1735000,6000,3,4,1886,SINGLE_FAMILY,146,Zip_90068,14.4485993,14.36651797,8.699514748,919.9363733,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
1181762,1180000,2592,2,2,1200,SINGLE_FAMILY,146,Zip_90068,13.9825171,13.981025,7.860185057,983.3333333,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
679012,678000,2550,1,2,870,SINGLE_FAMILY,133,Zip_90039,13.42839408,13.42690257,7.843848638,779.3103448,12557,0.3,0.2,0.5,0.8,1154843,760132.562,10.6772968
875286,871000,3500,3,3,1320,TOWNHOUSE,122,Zip_90026,13.68230597,13.67739726,8.160518247,659.8484848,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
411102,410000,2150,1,1,652,CONDO,133,Zip_90028,12.92659664,12.92391244,7.673223121,628.8343558,20139,2.8,0.3,4,2.1,1020220,799641.3223,6.920773847
741547,740000,3450,3,2,1362,CONDO,133,Zip_90038,13.51649382,13.51440547,8.14612951,543.318649,13776,1.6,0.4,1.9,2.4,1185375,842698.1736,8.132837127
1693506,2100000,3850,3,3,1637,SINGLE_FAMILY,122,Zip_90026,14.34231149,14.5574479,8.255828427,1282.834453,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
1871401,1725000,6243,4,4,2602,SINGLE_FAMILY,146,Zip_90068,14.44219791,14.36073761,8.739216115,662.9515757,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
3715521,3375000,18000,6,5,5500,SINGLE_FAMILY,146,Zip_90068,15.12802947,15.03190588,9.798127037,613.6363636,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
1878874,2070000,7178,3,3,2675,SINGLE_FAMILY,155,Zip_90027,14.44618322,14.54305917,8.878776072,773.8317757,23899,1.9,0.1,1.2,1.3,1659245,942162.9835,15.94810402
4170231,4950000,4707,7,5,5500,SINGLE_FAMILY,146,Zip_90068,15.24348199,15.41489813,8.456806041,900,13943,0.9,0.4,1.4,1.1,1636618,987162.8099,13.23073814
734172,637500,3130,3,2,1507,CONDO,120,Zip_90012,13.50649861,13.36530956,8.048788284,423.0258792,14156,0,1.3,2.4,1.9,625190,491348.6033,7.711753348
1152246,1100000,4200,2,4,1673,SINGLE_FAMILY,180,Zip_90004,13.95722364,13.91082074,8.342839804,657.5014943,25192,2.3,0.4,1.4,2,1476916,860675.124,13.90976133
525000,515000,2650,3,3,2160,MANUFACTURED,112,Zip_90732,13.17115354,13.15192218,7.882314919,238.4259259,9424,0.3,0.6,1.3,0.8,752520,583745.3058,5.59803098
820338,429000,2704,1,1,669,CONDO,142,Zip_90057,13.61747173,12.9692122,7.902487437,641.2556054,18360,3.1,1.2,5.5,3.5,609144,444077.9339,10.18211083
441639,449000,2024,1,0,799,SINGLE_FAMILY,120,Zip_90012,12.99824809,13.01477817,7.61283103,561.9524406,14156,0,1.3,2.4,1.9,625190,491348.6033,7.711753348
724710,720000,3000,3,2,1438,CONDO,167,Zip_90005,13.49352685,13.48700649,8.006367568,500.6954103,18291,0,0.1,1.9,1.4,968651,753424.2727,7.588311992
888696,880000,3375,2,3,1540,CONDO,266,Zip_90020,13.6975105,13.68767719,8.124150603,571.4285714,18595,0.4,0.2,3.6,1.5,712056,558649.6942,7.826531639
567151,515000,2700,2,2,1112,CONDO,266,Zip_90020,13.24838086,13.15192218,7.901007052,463.1294964,18595,0.4,0.2,3.6,1.5,712056,558649.6942,7.826531639
394007,380000,2087,1,1,672,CONDO,266,Zip_90020,12.88412395,12.84792653,7.643482907,565.4761905,18595,0.4,0.2,3.6,1.5,712056,558649.6942,7.826531639
475283,475000,1750,1,1,656,CONDO,122,Zip_90026,13.0716657,13.07107008,7.467371067,724.0853659,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
877697,987000,3300,1,3,1099,SINGLE_FAMILY,113,Zip_90065,13.68505671,13.80242532,8.101677747,898.089172,16429,0.5,0.7,1,1,968358,689281.8595,8.650525058
829062,930000,2854,2,2,1212,SINGLE_FAMILY,122,Zip_90026,13.62805022,13.74293987,7.956476798,767.3267327,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
856002,785000,3350,1,2,1078,SINGLE_FAMILY,122,Zip_90026,13.66002799,13.573439,8.116715625,728.2003711,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
661182,660000,2900,2,3,1140,CONDO,110,Zip_90006,13.40178442,13.39999511,7.972466016,578.9473684,21124,1.2,0.8,2.2,1.3,800616,583870.3058,9.12778063
839956,845000,3200,2,2,1617,CONDO,167,Zip_90005,13.64110479,13.64709191,8.070906089,522.5726654,18291,0,0.1,1.9,1.4,968651,753424.2727,7.588311992
543472,542500,2700,2,2,1112,CONDO,266,Zip_90020,13.20573347,13.20394336,7.901007052,487.8597122,18595,0.4,0.2,3.6,1.5,712056,558649.6942,7.826531639
653533,650000,2800,2,3,1213,CONDO,120,Zip_90012,13.39014831,13.38472764,7.937374696,535.8615004,14156,0,1.3,2.4,1.9,625190,491348.6033,7.711753348
726202,739000,2900,1,1,1010,CONDO,157,Zip_90013,13.49558349,13.5130532,7.972466016,731.6831683,8687,0,15.2,18.3,4.6,625361,491683.1736,8.902788054
483015,490000,2480,2,2,990,CONDO,120,Zip_90031,13.08780299,13.10216067,7.816013839,494.9494949,12387,0.3,0.4,2.2,2,761877,515787.0165,10.20117767
650970,650000,2650,1,1,830,CONDO,157,Zip_90013,13.38621884,13.38472764,7.882314919,783.1325301,8687,0,15.2,18.3,4.6,625361,491683.1736,8.902788054
953211,1375000,3650,4,4,2090,SINGLE_FAMILY,110,Zip_90006,13.76759156,14.13396429,8.202482447,657.8947368,21124,1.2,0.8,2.2,1.3,800616,583870.3058,9.12778063
851777,850000,3250,3,3,1168,SINGLE_FAMILY,122,Zip_90026,13.65508003,13.65299163,8.086410275,727.739726,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
548192,542000,2545,2,2,972,CONDO,266,Zip_90020,13.21438087,13.20302128,7.841885929,557.6131687,18595,0.4,0.2,3.6,1.5,712056,558649.6942,7.826531639
486990,480000,2030,1,1,720,CONDO,223,Zip_90010,13.09599887,13.08154138,7.615791072,666.6666667,2459,0,0,3.5,1.6,953576,803540.5041,5.675914512
423383,422500,2200,1,1,754,CONDO,138,Zip_90015,12.95603249,12.95394473,7.696212639,560.3448276,11655,3.2,1.6,2.2,2.7,697345,610592.2645,6.383362265
470121,469000,2300,1,1,793,CONDO,120,Zip_90012,13.06074539,13.05835805,7.740664402,591.4249685,14156,0,1.3,2.4,1.9,625190,491348.6033,7.711753348
700498,625000,2700,2,3,1400,SINGLE_FAMILY,224,Zip_90023,13.45954679,13.34550693,7.901007052,446.4285714,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
460961,460000,2650,1,1,705,CONDO,155,Zip_90063,13.04106872,13.03898177,7.882314919,652.4822695,14394,1.2,0.8,1,2.8,583050,386570.1653,10.49928204
666390,665000,2300,2,4,1622,MULTI_FAMILY,224,Zip_90023,13.40963036,13.40754232,7.740664402,409.9876695,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
789390,640000,3200,2,2,1629,CONDO,120,Zip_90012,13.57901577,13.36922346,8.070906089,392.8790669,14156,0,1.3,2.4,1.9,625190,491348.6033,7.711753348
1111553,1311000,3495,3,3,1412,SINGLE_FAMILY,122,Zip_90026,13.92126869,14.08630076,8.159088655,928.470255,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
635568,549000,2500,1,1,860,CONDO,138,Zip_90015,13.36227437,13.21585372,7.824046011,638.372093,11655,3.2,1.6,2.2,2.7,697345,610592.2645,6.383362265
677083,622000,2995,2,2,1193,CONDO,138,Zip_90015,13.42554914,13.34069537,8.004699511,521.3746857,11655,3.2,1.6,2.2,2.7,697345,610592.2645,6.383362265
645399,450000,2204,1,1,890,CONDO,157,Zip_90013,13.37762401,13.01700286,7.69802917,505.6179775,8687,0,15.2,18.3,4.6,625361,491683.1736,8.902788054
1357950,1353000,2650,2,6,2402,MULTI_FAMILY,122,Zip_90026,14.12148677,14.11783491,7.882314919,563.2805995,27689,1.4,0.2,1.5,2,1072605,643574.9091,13.65799042
530003,515000,2700,1,3,1444,SINGLE_FAMILY,155,Zip_90063,13.18063795,13.15192218,7.901007052,356.6481994,14394,1.2,0.8,1,2.8,583050,386570.1653,10.49928204
550554,550000,2700,2,3,1295,SINGLE_FAMILY,134,Zip_90033,13.21868032,13.21767356,7.901007052,424.7104247,14133,1.8,1.4,4.3,1.8,588999,397591.7521,10.67103523
574133,820000,2650,1,3,1295,SINGLE_FAMILY,155,Zip_90063,13.26061636,13.61705962,7.882314919,633.2046332,14394,1.2,0.8,1,2.8,583050,386570.1653,10.49928204
596275,725000,2650,1,3,1222,SINGLE_FAMILY,155,Zip_90063,13.29845725,13.49392693,7.882314919,593.289689,14394,1.2,0.8,1,2.8,583050,386570.1653,10.49928204
414463,425000,2800,1,2,1126,SINGLE_FAMILY,138,Zip_90011,12.93473899,12.95984445,7.937374696,377.4422735,25496,1.5,1,1.1,1.8,510139,337571.6529,10.4909368
697805,739500,2700,3,3,1301,SINGLE_FAMILY,155,Zip_90063,13.45569497,13.51372956,7.901007052,568.4089162,14394,1.2,0.8,1,2.8,583050,386570.1653,10.49928204
627287,625000,2300,2,3,1487,SINGLE_FAMILY,224,Zip_90023,13.34915945,13.34550693,7.740664402,420.3093477,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
478745,477000,2595,2,4,1002,SINGLE_FAMILY,138,Zip_90011,13.07892338,13.07527177,7.861341796,476.0479042,25496,1.5,1,1.1,1.8,510139,337571.6529,10.4909368
868444,865000,3500,1,1,1300,CONDO,157,Zip_90013,13.67445838,13.67048479,8.160518247,665.3846154,8687,0,15.2,18.3,4.6,625361,491683.1736,8.902788054
405785,415000,2400,1,2,660,SINGLE_FAMILY,155,Zip_90022,12.91357874,12.9360338,7.783224016,628.7878788,18421,0.9,0.6,1.3,3,539629,388016.9917,8.140745112
530712,560000,2675,2,3,1455,SINGLE_FAMILY,118,Zip_90255,13.18197478,13.23569206,7.891704659,384.8797251,19021,0.5,0.7,1.4,1.8,528925,362115.2893,8.802541697
669820,625000,2700,2,4,1591,SINGLE_FAMILY,375,Zip_90040,13.4147643,13.34550693,7.901007052,392.8346952,3608,1.2,0,0.2,5,527402,381324.1074,8.082814386
569004,560000,2800,1,3,1302,SINGLE_FAMILY,138,Zip_90011,13.25164274,13.23569206,7.937374696,430.1075269,25496,1.5,1,1.1,1.8,510139,337571.6529,10.4909368
650970,650000,2100,3,5,2000,MULTI_FAMILY,155,Zip_90022,13.38621884,13.38472764,7.649692624,325,18421,0.9,0.6,1.3,3,539629,388016.9917,8.140745112
464469,463500,2450,3,3,1243,CONDO,118,Zip_90255,13.0486501,13.04656166,7.803843304,372.8881738,19021,0.5,0.7,1.4,1.8,528925,362115.2893,8.802541697
448742,421000,2450,1,2,932,SINGLE_FAMILY,96,Zip_90001,13.01420339,12.95038811,7.803843304,451.7167382,14174,0.7,0.4,1,2.5,471110,312800.7273,9.846769694
802927,800000,2100,3,3,2350,MULTI_FAMILY,118,Zip_90201,13.59601908,13.59236701,7.649692624,340.4255319,25048,0.5,0.3,0.9,1.8,527748,373650.6446,8.267937561
870581,849000,3200,1,2,1428,CONDO,163,Zip_90021,13.67691608,13.65181447,8.070906089,594.5378151,2010,0,22.4,22.5,6.3,788753,496318.3058,13.83129268
452228,450000,2595,1,2,1076,SINGLE_FAMILY,224,Zip_90023,13.02194176,13.01700286,7.861341796,418.2156134,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
618046,615000,2700,2,3,1620,SINGLE_FAMILY,224,Zip_90023,13.33431817,13.32937755,7.901007052,379.6296296,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
563681,560000,2450,1,2,992,SINGLE_FAMILY,224,Zip_90023,13.24224377,13.23569206,7.803843304,564.516129,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
551817,30000,2200,1,0,617,CONDO,163,Zip_90021,13.22097175,10.30895266,7.696212639,48.62236629,2010,0,22.4,22.5,6.3,788753,496318.3058,13.83129268
907705,42000,3150,1.5,2,1235,CONDO,163,Zip_90021,13.71867471,10.6454249,8.055157732,34.00809717,2010,0,22.4,22.5,6.3,788753,496318.3058,13.83129268
537007,600000,2500,2,3,1041,SINGLE_FAMILY,224,Zip_90023,13.19376641,13.30468493,7.824046011,576.3688761,12216,1.3,1.2,1.7,2.3,525533,359026.8347,9.906165596
433664,430000,2100,2,3,650,SINGLE_FAMILY,138,Zip_90011,12.98002532,12.97154049,7.649692624,661.5384615,25496,1.5,1,1.1,1.8,510139,337571.6529,10.4909368
603521,595000,2750,2,3,1572,SINGLE_FAMILY,118,Zip_90255,13.31053612,13.29631668,7.919356191,378.4987277,19021,0.5,0.7,1.4,1.8,528925,362115.2893,8.802541697
664403,650000,2900,1,3,1667,SINGLE_FAMILY,106,Zip_90047,13.40664417,13.38472764,7.972466016,389.9220156,18802,0.2,0.1,0.3,2,619029,402377.0083,9.699785174
637212,750000,2995,2,3,1604,SINGLE_FAMILY,118,Zip_90240,13.36485769,13.52782849,8.004699511,467.5810474,7883,0.8,0.3,0.8,1,701285,532510.7273,6.306334306
639003,660000,2600,2,3,1200,SINGLE_FAMILY,106,Zip_90047,13.36766443,13.39999511,7.863266724,550,18802,0.2,0.1,0.3,2,619029,402377.0083,9.699785174
499900,499000,2400,2,2,840,SINGLE_FAMILY,108,Zip_90043,13.12216336,13.12036137,7.783224016,594.047619,18748,0.9,0.9,0.9,2.1,847271,534868.5868,10.09971865
420099,412000,2500,1,2,1044,SINGLE_FAMILY,118,Zip_90255,12.94824568,12.92877863,7.824046011,394.6360153,19021,0.5,0.7,1.4,1.8,528925,362115.2893,8.802541697
756536,760000,3200,2,3,1564,SINGLE_FAMILY,98,Zip_90062,13.5365054,13.54107371,8.070906089,485.9335038,10680,1.3,0.6,0.4,2.4,695678,446300.1488,10.62411584
665235,725000,2690,2,2,1125,SINGLE_FAMILY,105,Zip_90032,13.40789564,13.49392693,7.897296473,644.4444444,14274,1.7,0.5,1.8,1.3,736440,488160.686,10.3298087
449647,515000,2300,1,3,1051,SINGLE_FAMILY,99,Zip_90037,13.01621811,13.15192218,7.740664402,490.0095147,18682,2,0.6,1.4,2.1,585705,387772.6942,10.16450247
1269517,1273000,3595,2,3,1816,SINGLE_FAMILY,111,Zip_90018,14.05414707,14.05688688,8.18729927,700.9911894,17711,0.4,0.5,1.4,1.5,844258,562073.0165,11.35547872
631137,620000,3000,2,4,1655,SINGLE_FAMILY,106,Zip_90047,13.35527823,13.33747476,8.006367568,374.6223565,18802,0.2,0.1,0.3,2,619029,402377.0083,9.699785174
669780,824450,3000,2,4,1502,SINGLE_FAMILY,108,Zip_90043,13.41470458,13.62247178,8.006367568,548.9014647,18748,0.9,0.9,0.9,2.1,847271,534868.5868,10.09971865
596500,570000,2700,1,2,1442,SINGLE_FAMILY,155,Zip_90022,13.29883452,13.25339164,7.901007052,395.2843273,18421,0.9,0.6,1.3,3,539629,388016.9917,8.140745112
1259101,950000,3500,2,4,2542,SINGLE_FAMILY,123,Zip_90019,14.04590853,13.76421726,8.160518247,373.7214792,26551,1.2,0.6,1.5,3.1,1276696,819180.6612,11.61750849
720503,735000,2850,2,3,1466,SINGLE_FAMILY,115,Zip_90241,13.48770486,13.50762578,7.955074273,501.3642565,13912,1.5,0.4,2.2,1.9,684226,508432.7934,6.688165611
882073,871000,3000,2,3,1620,SINGLE_FAMILY,128,Zip_91754,13.6900301,13.67739726,8.006367568,537.654321,12268,1.5,0.1,1.8,1.9,770800,591647.1818,6.052961021
515361,515000,2500,1,2,859,SINGLE_FAMILY,120,Zip_90280,13.1526229,13.15192218,7.824046011,599.5343423,24601,0.9,0.3,0.8,1.6,531527,375828.405,8.231634736
663672,630000,2950,2,3,1509,SINGLE_FAMILY,106,Zip_90047,13.40554333,13.3534751,7.989560449,417.4950298,18802,0.2,0.1,0.3,2,619029,402377.0083,9.699785174
455001,455000,2800,3,3,1571,TOWNHOUSE,120,Zip_90280,13.0280549,13.0280527,7.937374696,289.624443,24601,0.9,0.3,0.8,1.6,531527,375828.405,8.231634736
530316,530000,2900,2,3,1198,SINGLE_FAMILY,96,Zip_90001,13.18122833,13.18063229,7.972466016,442.4040067,14174,0.7,0.4,1,2.5,471110,312800.7273,9.846769694
593651,612000,2700,3,3,1406,SINGLE_FAMILY,127,Zip_90723,13.29404688,13.32448756,7.901007052,435.2773826,14801,1.2,0.1,0.6,2.1,508078,354264.3967,8.989014432
625010,570000,2595,2,3,1274,SINGLE_FAMILY,128,Zip_90605,13.34552293,13.25339164,7.861341796,447.4097331,10808,0.6,0.4,0.5,2,611652,449274.5537,6.959579308
546879,748000,2650,2,3,1356,SINGLE_FAMILY,110,Zip_90262,13.21198285,13.52515826,7.882314919,551.6224189,15667,0,0.3,0.6,3.6,522886,361157.0744,8.669262357
