Zestimate,Price,Rent_Zestimate,Bathrooms,Bedrooms,Living_Area,Home_Type,Avg_Income_Per_Capita,Zip,logZestimate,logprice,logrentzestimate,$/sqft
1228729,1300000,3500,3,3,2799,SINGLE_FAMILY,127,Zip_92835,14.02149086,14.07787482,8.160518247,464.4515899
520458,510000,2500,3,2,1216,CONDO,114,Zip_92801,13.16246447,13.142166,7.824046011,419.4078947
425816,415000,2100,2,2,930,CONDO,129,Zip_92831,12.96176261,12.9360338,7.649692624,446.2365591
634421,585000,2750,1,3,1096,SINGLE_FAMILY,123,Zip_90631,13.36046805,13.27936713,7.919356191,533.7591241
350289,355000,1995,1,1,881,CONDO,111,Zip_92832,12.76651381,12.77987307,7.598399329,402.9511918
924524,920000,3395,3,3,2289,SINGLE_FAMILY,123,Zip_90631,13.73703429,13.73212895,8.13005904,401.9222368
1100009,1085000,3500,3,5,2641,SINGLE_FAMILY,113,Zip_90703,13.91082892,13.89709054,8.160518247,410.8292314
510036,555000,2750,3,3,1276,SINGLE_FAMILY,123,Zip_90631,13.14223659,13.22672339,7.919356191,434.9529781
995005,1030000,3500,3,4,2769,SINGLE_FAMILY,113,Zip_90703,13.81050304,13.84506936,8.160518247,371.9754424
371090,364000,2101,2,2,928,TOWNHOUSE,107,Zip_90638,12.8241999,12.80490915,7.650168701,392.2413793
699597,699000,3300,3,5,2448,SINGLE_FAMILY,101,Zip_90650,13.45825973,13.45740602,8.101677747,285.5392157
580820,565000,2600,2,2,1146,CONDO,117,Zip_92833,13.27219618,13.24458101,7.863266724,493.0191972
609668,600000,2600,1,3,1017,SINGLE_FAMILY,111,Zip_90620,13.32066983,13.30468493,7.863266724,589.9705015
665147,670000,2900,2,3,1171,SINGLE_FAMILY,114,Zip_92801,13.40776335,13.41503299,7.972466016,572.1605465
816068,800000,3300,3,3,1979,SINGLE_FAMILY,111,Zip_90620,13.61225296,13.59236701,8.101677747,404.244568
816223,826000,3200,4,4,2271,SINGLE_FAMILY,114,Zip_92801,13.61244288,13.62435005,8.070906089,363.7164245
408860,420000,2300,2,2,854,CONDO,101,Zip_90604,12.92112808,12.94800999,7.740664402,491.8032787
530040,525100,2750,2,3,1311,CONDO,119,Zip_90621,13.18070775,13.171344,7.919356191,400.5339436
412532,415000,2350,2,3,1093,CONDO,98,Zip_90715,12.93006906,12.9360338,7.762170607,379.6889296
702140,690000,2900,2,4,1437,SINGLE_FAMILY,101,Zip_90604,13.46188809,13.44444688,7.972466016,480.1670146
325641,355000,1695,1,1,700,CONDO,123,Zip_90631,12.69355083,12.77987307,7.43543802,507.1428571
612712,621007,2700,3,3,1536,TOWNHOUSE,113,Zip_90703,13.32565028,13.33909763,7.901007052,404.3014323
691103,720000,2995,3,5,1650,SINGLE_FAMILY,114,Zip_92801,13.44604415,13.48700649,8.004699511,436.3636364
418305,410000,2150,1,2,836,TOWNHOUSE,114,Zip_92801,12.94396611,12.92391244,7.673223121,490.430622
516214,530000,2600,2,2,1103,CONDO,114,Zip_92801,13.15427669,13.18063229,7.863266724,480.5077063
785042,780900,3100,2,3,1433,SINGLE_FAMILY,117,Zip_90623,13.5734925,13.56820238,8.03915739,544.9406839
648647,646540,2675,2,3,1139,SINGLE_FAMILY,123,Zip_90631,13.38264393,13.37939035,7.891704659,567.6382792
489904,465000,2650,1,3,763,SINGLE_FAMILY,105,Zip_92805,13.10196473,13.04979268,7.882314919,609.4364351
363939,345000,1900,1,1,800,CONDO,123,Zip_90631,12.80474155,12.7512997,7.549609165,431.25
436624,430000,2350,2,2,968,CONDO,107,Zip_92804,12.98682769,12.97154049,7.762170607,444.214876
491064,505000,2500,2,3,1163,TOWNHOUSE,102,Zip_90680,13.10432974,13.13231371,7.824046011,434.2218401
561309,550000,2990,3,3,1562,SINGLE_FAMILY,129,Zip_92831,13.23802684,13.21767356,8.003028666,352.1126761
818598,870000,3400,2,4,1920,SINGLE_FAMILY,143,Zip_92886,13.6153484,13.67624849,8.131530711,453.125
1276581,1229800,4523,3,4,2865,SINGLE_FAMILY,127,Zip_92835,14.05969597,14.02236211,8.416930769,429.2495637
710004,725000,3000,2,3,1126,SINGLE_FAMILY,107,Zip_92804,13.47302588,13.49392693,8.006367568,643.8721137
830783,860000,3500,3,4,2271,SINGLE_FAMILY,107,Zip_92870,13.63012391,13.66468767,8.160518247,378.6878027
406175,405000,2300,2,2,943,CONDO,129,Zip_92831,12.91453938,12.91164235,7.740664402,429.4803818
874511,885000,3500,3,4,1850,SINGLE_FAMILY,107,Zip_92870,13.68142015,13.69334292,8.160518247,478.3783784
684541,680000,3050,2,3,1350,SINGLE_FAMILY,124,Zip_92802,13.43650382,13.42984808,8.02289687,503.7037037
750996,775000,3150,2,4,1234,SINGLE_FAMILY,133,Zip_92867,13.5291556,13.56061831,8.055157732,628.0388979
688526,693000,3200,3,3,1799,SINGLE_FAMILY,111,Zip_90630,13.44230836,13.44878528,8.070906089,385.2140078
827176,825000,3400,3,4,1919,SINGLE_FAMILY,124,Zip_92802,13.62577277,13.62313867,8.131530711,429.9114122
777438,850000,3500,4,6,2328,SINGLE_FAMILY,107,Zip_92870,13.56375918,13.65299163,8.160518247,365.1202749
490224,490000,2500,2,3,1251,CONDO,102,Zip_90680,13.10261771,13.10216067,7.824046011,391.6866507
887507,870000,3200,2,3,1571,SINGLE_FAMILY,110,Zip_92865,13.69617169,13.67624849,8.070906089,553.7873966
742956,750000,3100,3,3,1538,SINGLE_FAMILY,134,Zip_92807,13.5183921,13.52782849,8.03915739,487.6462939
1579325,1620000,5490,3,4,3360,SINGLE_FAMILY,133,Zip_92867,14.2725081,14.29793671,8.610683535,482.1428571
492626,530000,2600,3,3,1179,CONDO,143,Zip_92886,13.10750554,13.18063229,7.863266724,449.533503
549219,701000,2999,2,2,1530,CONDO,134,Zip_92807,13.21625255,13.46026317,8.006034179,458.1699346
896148,880000,3500,2,4,2309,SINGLE_FAMILY,134,Zip_92807,13.70586086,13.68767719,8.160518247,381.1173668
985505,965000,3900,3,5,2600,SINGLE_FAMILY,130,Zip_92869,13.80090948,13.77988338,8.268731832,371.1538462
864979,875000,3600,2,4,2152,SINGLE_FAMILY,134,Zip_92807,13.67046051,13.68197917,8.188689124,406.598513
565005,540573,2900,3,3,1598,CONDO,108,Zip_92840,13.24458986,13.20038497,7.972466016,338.2809762
795396,852390,3375,2,4,2059,SINGLE_FAMILY,158,Zip_92868,13.58659538,13.65579945,8.124150603,413.9825158
1195117,1150000,3800,3,4,2499,SINGLE_FAMILY,134,Zip_92807,13.99375465,13.9552725,8.242756346,460.1840736
1542476,1485000,5500,3,5,3156,SINGLE_FAMILY,154,Zip_92705,14.24889948,14.21092533,8.612503371,470.5323194
1170881,1125000,3800,3,3,2327,SINGLE_FAMILY,143,Zip_92886,13.97326701,13.93329359,8.242756346,483.4550924
1359944,1425000,3500,4,4,2419,SINGLE_FAMILY,143,Zip_92886,14.12295408,14.16968237,8.160518247,589.0863993
531211,530000,2700,3,2,1404,TOWNHOUSE,134,Zip_92807,13.18291458,13.18063229,7.901007052,377.4928775
576222,576000,2800,3,3,1333,TOWNHOUSE,124,Zip_92802,13.26424828,13.26386294,7.937374696,432.108027
856727,885000,3500,2,4,1791,SINGLE_FAMILY,134,Zip_92807,13.66087459,13.69334292,8.160518247,494.1373534
584274,580000,2800,3,4,1563,SINGLE_FAMILY,110,Zip_92865,13.27812533,13.27078338,7.937374696,371.081254
866983,890000,3200,2,3,1518,SINGLE_FAMILY,114,Zip_92780,13.67277465,13.69897674,8.070906089,586.2977602
1180162,1116600,4249,3,4,3125,SINGLE_FAMILY,130,Zip_92869,13.98116228,13.92579891,8.35443894,357.312
612209,586700,3200,2,4,1352,SINGLE_FAMILY,117,Zip_92704,13.32482901,13.28226889,8.070906089,433.9497041
389061,382000,1800,1,1,509,CONDO,133,Zip_92782,12.87149142,12.85317589,7.495541944,750.4911591
1049303,1025000,3800,3,3,2227,SINGLE_FAMILY,120,Zip_92706,13.86363669,13.84020317,8.242756346,460.2604401
1418075,1425000,5147,3,5,3233,SINGLE_FAMILY,124,Zip_92620,14.16481088,14.16968237,8.5461693,440.7670894
1051930,975000,3700,3,3,2435,SINGLE_FAMILY,154,Zip_92705,13.86613713,13.79019275,8.216088099,400.4106776
1519742,1495000,6114,5,4,3114,SINGLE_FAMILY,133,Zip_92602,14.23405114,14.21763676,8.718336502,480.0899165
353697,365000,2500,2,3,1124,CONDO,154,Zip_92705,12.77619589,12.80765263,7.824046011,324.7330961
629715,650000,3100,2,3,1392,SINGLE_FAMILY,123,Zip_92707,13.35302262,13.38472764,8.03915739,466.954023
588889,565000,2900,1,3,1407,SINGLE_FAMILY,99,Zip_92703,13.28599299,13.24458101,7.972466016,401.5636105
334135,334000,1980,1,1,531,CONDO,130,Zip_92869,12.71930038,12.71889627,7.590852124,629.0018832
925004,920000,3783,3,3,1695,CONDO,133,Zip_92602,13.73755334,13.73212895,8.238272625,542.7728614
464524,455000,2500,2,3,1150,CONDO,114,Zip_92780,13.0487685,13.0280527,7.824046011,395.6521739
756365,827000,3200,2,3,1317,SINGLE_FAMILY,130,Zip_92869,13.53627934,13.62555997,8.070906089,627.9422931
605890,635000,3200,2,4,1590,SINGLE_FAMILY,117,Zip_92704,13.31445373,13.36138028,8.070906089,399.3710692
781393,750000,3450,3,3,2223,SINGLE_FAMILY,161,Zip_92701,13.5688335,13.52782849,8.14612951,337.3819163
1454573,1455000,4727,3,5,3048,SINGLE_FAMILY,154,Zip_92705,14.19022294,14.19051646,8.461046031,477.3622047
3814461,3786000,16000,6,5,5727,SINGLE_FAMILY,133,Zip_92782,15.15430993,15.14682061,9.680344001,661.079099
2201700,2200000,7440,5,6,5048,SINGLE_FAMILY,154,Zip_92705,14.60474035,14.60396792,8.914626128,435.8161648
1149636,1020000,4342,3,3,3062,SINGLE_FAMILY,133,Zip_92867,13.95495593,13.83531319,8.37609035,333.1156107
656108,723000,3200,2,3,1471,SINGLE_FAMILY,122,Zip_92866,13.39408069,13.4911645,8.070906089,491.5023793
1274536,1225000,3500,3,5,2250,SINGLE_FAMILY,154,Zip_92705,14.05809275,14.0184514,8.160518247,544.4444444
1348929,1160000,4557,3,5,2752,SINGLE_FAMILY,133,Zip_92782,14.1148215,13.96393056,8.424419791,421.5116279
991113,1004588,3700,3,4,1946,SINGLE_FAMILY,118,Zip_92604,13.80658383,13.82008807,8.216088099,516.2322713
754798,765000,3150,2,3,1400,SINGLE_FAMILY,176,Zip_92612,13.53420544,13.54763111,8.055157732,546.4285714
717980,730000,2900,2,2,1322,CONDO,124,Zip_92620,13.48419699,13.50079981,7.972466016,552.193646
1056217,1165000,3800,3,4,2341,SINGLE_FAMILY,124,Zip_92620,13.87020421,13.96823164,8.242756346,497.6505767
909813,935000,3500,3,3,1734,CONDO,136,Zip_92618,13.72099436,13.74830181,8.160518247,539.2156863
1450002,1430000,4819,4,4,2644,SINGLE_FAMILY,124,Zip_92620,14.18707549,14.173185,8.480321717,540.8472012
829652,835000,3500,3,3,1772,CONDO,113,Zip_92630,13.62876161,13.635187,8.160518247,471.2189616
857515,860000,3500,3,3,1645,CONDO,136,Zip_92618,13.66179395,13.66468767,8.160518247,522.7963526
1387922,1350000,5115,3,4,2650,SINGLE_FAMILY,124,Zip_92620,14.14331822,14.11561515,8.539932678,509.4339623
955308,988888,3200,2,3,1520,SINGLE_FAMILY,118,Zip_92604,13.76978908,13.80433636,8.070906089,650.5842105
898081,860000,3800,3,5,2524,TOWNHOUSE,113,Zip_92630,13.70801554,13.66468767,8.242756346,340.7290016
1030653,980000,3900,3,4,2609,SINGLE_FAMILY,113,Zip_92630,13.84570314,13.79530785,8.268731832,375.622844
321581,305000,1750,1,1,686,CONDO,113,Zip_92630,12.68100473,12.62806706,7.467371067,444.606414
1033410,1040000,3800,3,4,2751,SINGLE_FAMILY,113,Zip_92630,13.84837457,13.85473127,8.242756346,378.0443475
959057,950000,3500,3,4,1963,SINGLE_FAMILY,113,Zip_92630,13.77370579,13.76421726,8.160518247,483.953133
1010619,1015000,3500,3,4,1930,CONDO,180,Zip_92603,13.82607357,13.83039917,8.160518247,525.9067358
1780927,1680000,6016,3,4,3187,SINGLE_FAMILY,180,Zip_92603,14.39264457,14.33430435,8.702177866,527.1415124
892967,864000,3300,2,4,1650,SINGLE_FAMILY,110,Zip_92691,13.70230491,13.66932805,8.101677747,523.6363636
305000,305000,1750,1,1,686,CONDO,113,Zip_92630,12.62806706,12.62806706,7.467371067,444.606414
949393,910000,3500,3,4,1996,SINGLE_FAMILY,110,Zip_92691,13.76357811,13.72119988,8.160518247,455.9118236
3261423,3200000,10911,6,6,5005,SINGLE_FAMILY,136,Zip_92618,14.99767416,14.97866137,9.297526734,639.3606394
2824380,1822250,9183,4,4,3635,SINGLE_FAMILY,180,Zip_92603,14.85379943,14.41558256,9.125109228,501.30674
1222454,1260000,4500,4,5,2650,SINGLE_FAMILY,136,Zip_92618,14.01637087,14.04662228,8.411832676,475.4716981
1947741,1900000,7673,3,3,2756,SINGLE_FAMILY,215,Zip_92660,14.4821808,14.45736444,8.945462952,689.4049347
3424952,3425000,11500,5,4,4592,SINGLE_FAMILY,215,Zip_92660,15.04659801,15.04661203,9.350102314,745.8623693
756048,770000,3200,2,4,1450,SINGLE_FAMILY,152,Zip_92653,13.53586015,13.55414579,8.070906089,531.0344828
1989003,2000000,7129,2,2,1809,SINGLE_FAMILY,215,Zip_92660,14.50314407,14.50865774,8.871926251,1105.583195
3633456,3715000,13950,5,4,4479,SINGLE_FAMILY,215,Zip_92660,15.10569482,15.12788924,9.543234787,829.4262112
1548001,1575000,5507,3,4,2269,SINGLE_FAMILY,215,Zip_92660,14.25247498,14.26976583,8.613775289,694.138387
480161,480000,2200,2,2,989,CONDO,111,Zip_92637,13.08187674,13.08154138,7.696212639,485.338726
68051,40000,2800,2,2,1200,CONDO,111,Zip_92637,11.1280127,10.59663473,7.937374696,33.33333333
571794,565000,2900,2,2,1375,CONDO,124,Zip_92656,13.25653407,13.24458101,7.972466016,410.9090909
437528,413000,2300,2,2,1029,CONDO,152,Zip_92653,12.98889598,12.93120287,7.740664402,401.3605442
3169623,3000000,14120,3,3,2726,SINGLE_FAMILY,195,Zip_92661,14.96912321,14.91412285,9.555347511,1100.513573
625241,625000,2800,2,2,1563,CONDO,124,Zip_92656,13.34589245,13.34550693,7.937374696,399.8720409
1251978,1335000,4688,3,4,2450,SINGLE_FAMILY,136,Zip_92618,14.04023526,14.10444185,8.452761331,544.8979592
1299007,1320373,4720,3,3,2036,SINGLE_FAMILY,215,Zip_92660,14.07711068,14.09342483,8.459564079,648.5132613
1365542,1275000,6044,2,4,2136,SINGLE_FAMILY,215,Zip_92660,14.12706198,14.05845674,8.706821323,596.9101124
4609050,4124050,16201,5,3,2974,SINGLE_FAMILY,238,Zip_92625,15.34353232,15.23234625,9.692828248,1386.701412
8510249,8700000,24500,8,5,4800,SINGLE_FAMILY,315,Zip_92657,15.95678176,15.97883358,10.1064284,1812.5
755155,770000,3390,3,3,1956,CONDO,124,Zip_92656,13.53467831,13.55414579,8.1285852,393.6605317
2327154,2300000,8333,3,4,2113,SINGLE_FAMILY,122,Zip_92627,14.66015662,14.64841968,9.027978814,1088.499763
3389921,3275000,2900,2,2,1069,SINGLE_FAMILY,238,Zip_92625,15.03631718,15.00182843,7.972466016,3063.610851
881196,890000,3500,2,2,1172,CONDO,315,Zip_92657,13.68903535,13.69897674,8.160518247,759.3856655
2865288,2890000,9528,5,5,3525,SINGLE_FAMILY,215,Zip_92660,14.86817943,14.87676706,9.161990111,819.858156
1472339,1475000,5416,3,4,2058,SINGLE_FAMILY,215,Zip_92660,14.20236285,14.20416855,8.597112815,716.7152575
815007,815000,3400,2,2,1369,SINGLE_FAMILY,145,Zip_92677,13.61095198,13.61094339,8.131530711,595.3250548
2553395,2500000,9782,2,3,1750,SINGLE_FAMILY,203,Zip_92651,14.7529344,14.73180129,9.188299241,1428.571429
2940383,2572500,3500,3,3,2050,SINGLE_FAMILY,203,Zip_92651,14.8940504,14.76038875,8.160518247,1254.878049
325000,320000,1903,1,1,676,CONDO,124,Zip_92656,12.69158046,12.67607627,7.551186867,473.3727811
1177151,1110000,4600,3,4,2450,SINGLE_FAMILY,145,Zip_92677,13.97860767,13.91987057,8.433811582,453.0612245
530763,525000,2475,2,2,1093,CONDO,145,Zip_92677,13.18207087,13.17115354,7.813995675,480.3293687
1751711,1650000,4900,2,2,1199,SINGLE_FAMILY,203,Zip_92651,14.37610358,14.31628585,8.496990484,1376.146789
293979,299000,2100,2,2,1009,CONDO,111,Zip_92637,12.59126362,12.60819885,7.649692624,296.333003
728742,728461,2995,3,3,1268,SINGLE_FAMILY,145,Zip_92677,13.49907504,13.49868937,8.004699511,574.4960568
2592734,2625000,6500,3,3,1664,SINGLE_FAMILY,203,Zip_92651,14.76822348,14.78059145,8.779557456,1577.524038
3244196,3100000,10128,3,4,2509,SINGLE_FAMILY,238,Zip_92625,14.99237811,14.94691267,9.223059144,1235.552013
395109,386000,1934,1,1,850,CONDO,124,Zip_92656,12.88691696,12.86359265,7.567345676,454.1176471
3420521,3375000,9417,3,4,3093,SINGLE_FAMILY,238,Zip_92625,15.04530344,15.03190588,9.150271846,1091.173618
458332,445000,2350,2,2,918,CONDO,145,Zip_92677,13.03534909,13.00582956,7.762170607,484.7494553
564201,570000,2690,2,2,1159,CONDO,145,Zip_92677,13.24316585,13.25339164,7.897296473,491.8032787
388394,395000,2323,2,2,1171,CONDO,111,Zip_92637,12.86977557,12.88664104,7.750614733,337.3185312
356846,363500,1900,1,1,685,CONDO,124,Zip_92656,12.7850596,12.80353458,7.549609165,530.6569343
2744777,2795000,10639,4,3,2207,SINGLE_FAMILY,203,Zip_92651,14.82521039,14.84334266,9.272281774,1266.425011
369185,350000,2195,1,1,830,CONDO,111,Zip_92637,12.81905315,12.76568843,7.693937326,421.686747
2471264,3317093,8870,3,3,2250,CONDO,238,Zip_92625,14.72024032,15.01459935,9.090430075,1474.263556
1412725,1410000,3500,3,3,1801,SINGLE_FAMILY,145,Zip_92677,14.16103102,14.15910026,8.160518247,782.8983898
925117,930000,3500,3,3,1792,SINGLE_FAMILY,118,Zip_92692,13.73767549,13.74293987,8.160518247,518.9732143
504394,495000,2800,2,2,1470,CONDO,150,Zip_92679,13.13111299,13.11231304,7.937374696,336.7346939
1055105,1090000,2580,4,4,2581,SINGLE_FAMILY,132,Zip_92694,13.86915085,13.90168825,7.855544678,422.3169314
1183597,1175000,4900,4,5,3323,SINGLE_FAMILY,150,Zip_92679,13.98406866,13.97677871,8.496990484,353.5961481
1027430,1205000,4250,3,4,2609,SINGLE_FAMILY,132,Zip_92694,13.8425711,14.00199012,8.354674262,461.8627827
645584,625000,3200,3,3,1675,TOWNHOUSE,132,Zip_92694,13.37791061,13.34550693,8.070906089,373.1343284
740095,720000,3200,3,3,1493,SINGLE_FAMILY,111,Zip_92688,13.51453384,13.48700649,8.070906089,482.2505023
583913,581000,2500,2,2,1017,CONDO,111,Zip_92688,13.27750728,13.27250604,7.824046011,571.2881023
917181,888000,3200,2,3,1320,SINGLE_FAMILY,110,Zip_92691,13.72906011,13.69672702,8.070906089,672.7272727
923233,847600,3950,3,5,2302,SINGLE_FAMILY,110,Zip_92691,13.73563692,13.65016411,8.281470858,368.2015639
866278,902500,3350,2,2,1920,SINGLE_FAMILY,118,Zip_92692,13.67196115,13.71292397,8.116715625,470.0520833
642122,638000,3000,2,2,1450,SINGLE_FAMILY,118,Zip_92692,13.3725336,13.36609356,8.006367568,440
937362,899000,3800,3,4,1965,SINGLE_FAMILY,145,Zip_92677,13.75082483,13.70903831,8.242756346,457.5063613
788589,825000,3200,2,3,1882,SINGLE_FAMILY,118,Zip_92692,13.57800055,13.62313867,8.070906089,438.3634431
690695,710000,3200,3,4,1500,TOWNHOUSE,111,Zip_92688,13.44545362,13.47302025,8.070906089,473.3333333
945104,900000,3500,2,3,1680,SINGLE_FAMILY,110,Zip_92691,13.75905025,13.71015004,8.160518247,535.7142857
666891,665000,3250,3,3,1698,CONDO,132,Zip_92694,13.41038189,13.40754232,8.086410275,391.6372203
1249828,1256000,5000,3,4,2940,SINGLE_FAMILY,132,Zip_92694,14.0385165,14.04344263,8.517193191,427.2108844
1282753,1151100,4650,3.5,4,3400,SINGLE_FAMILY,118,Zip_92692,14.06451911,13.95622856,8.444622499,338.5588235
902809,865000,3500,2,4,2253,SINGLE_FAMILY,110,Zip_92691,13.71326629,13.67048479,8.160518247,383.9325344
1033332,1005000,3500,3,3,1950,SINGLE_FAMILY,110,Zip_92691,13.84829909,13.8204981,8.160518247,515.3846154
1125005,1140000,4200,3,4,2816,SINGLE_FAMILY,118,Zip_92692,13.93329804,13.94653882,8.342839804,404.8295455
746450,735000,3200,3,3,1428,SINGLE_FAMILY,111,Zip_92688,13.52308391,13.50762578,8.070906089,514.7058824
4636554,4548000,20226,6,6,7887,SINGLE_FAMILY,150,Zip_92679,15.34948198,15.33019813,9.914724184,576.6451122
462857,462500,2395,2,2,975,CONDO,111,Zip_92688,13.04517343,13.04440184,7.78113851,474.3589744
1487870,1485000,5190,5,5,3568,SINGLE_FAMILY,150,Zip_92679,14.21285612,14.21092533,8.554488976,416.1995516
1181279,1179000,4400,4,4,3080,SINGLE_FAMILY,150,Zip_92679,13.98210831,13.98017718,8.38935982,382.7922078
671295,670000,3300,3,3,1490,CONDO,132,Zip_92694,13.41696396,13.41503299,8.101677747,449.6644295
890718,889000,3500,2,3,1748,SINGLE_FAMILY,150,Zip_92679,13.69978316,13.69785251,8.160518247,508.5812357
662042,660000,2800,3,3,1116,TOWNHOUSE,111,Zip_92688,13.40308428,13.39999511,7.937374696,591.3978495
677088,675000,3300,3,3,1684,CONDO,132,Zip_92694,13.42555653,13.42246797,8.101677747,400.8313539
878046,875000,3895,3,4,2730,CONDO,150,Zip_92679,13.68545426,13.68197917,8.267448958,320.5128205
1605571,1600000,6150,5,5,4277,SINGLE_FAMILY,150,Zip_92679,14.28899001,14.28551419,8.724207361,374.0939911
895106,892000,3600,3,3,2185,SINGLE_FAMILY,150,Zip_92679,13.70469743,13.70122141,8.188689124,408.2379863
1505223,1500000,5600,4,4,3800,SINGLE_FAMILY,150,Zip_92679,14.22445162,14.22097567,8.630521877,394.7368421
1345380,1339000,4500,4,4,3400,SINGLE_FAMILY,150,Zip_92679,14.11218706,14.10743362,8.411832676,393.8235294
851940,847900,3450,3,3,1902,TOWNHOUSE,132,Zip_92694,13.65527138,13.65051798,8.14612951,445.7939012
984669,980000,3950,3,4,2459,SINGLE_FAMILY,111,Zip_92688,13.80006082,13.79530785,8.281470858,398.5359902
1040374,1035000,4390,3,5,3130,SINGLE_FAMILY,111,Zip_92688,13.85509082,13.84991198,8.387084506,330.6709265
4573627,4550000,10235,5,3,9630,SINGLE_FAMILY,150,Zip_92679,15.3358171,15.33063779,9.233568498,472.4818276
789076,785000,3500,3,3,2089,CONDO,132,Zip_92694,13.57861792,13.573439,8.160518247,375.7778842
844722,840000,3200,2,3,1272,SINGLE_FAMILY,111,Zip_92688,13.64676286,13.64115717,8.070906089,660.3773585
809525,805000,3400,3,3,1728,SINGLE_FAMILY,132,Zip_92694,13.60420293,13.59859756,8.131530711,465.8564815
880293,875000,3200,3,2,1645,CONDO,132,Zip_92694,13.68801009,13.68197917,8.070906089,531.9148936
759567,755000,3200,3,4,1583,TOWNHOUSE,111,Zip_92688,13.54050381,13.53447303,8.070906089,476.9425142
548530,545000,2500,2,2,1367,CONDO,111,Zip_92688,13.21499725,13.20854107,7.824046011,398.683248
690318,685000,3400,3,3,2096,TOWNHOUSE,111,Zip_92688,13.44490764,13.43717412,8.131530711,326.8129771
1225452,1071500,4142,3,5,3195,SINGLE_FAMILY,150,Zip_92679,14.01882031,13.88457009,8.328934042,335.3677621
876654,869900,3550,3,2,2005,SINGLE_FAMILY,132,Zip_92694,13.68386767,13.67613354,8.174702882,433.8653367
1725012,1710000,6500,5,5,3889,SINGLE_FAMILY,169,Zip_92675,14.36074456,14.35200393,8.779557456,439.7017228
372066,330000,2100,1,2,798,CONDO,169,Zip_92675,12.82682654,12.70684793,7.649692624,413.5338346
827432,830000,3450,2,3,1803,SINGLE_FAMILY,169,Zip_92675,13.62608221,13.62918098,8.14612951,460.3438713
